title,link,image,author,discount,publisher,pubdate,isbn,description
생활 속 예제로 배우는 생생 데이터 분석 (with 파이썬),https://search.shopping.naver.com/book/catalog/36379274623,https://shopping-phinf.pstatic.net/main_3637927/36379274623.20230905101139.jpg,조인석,21850,한빛아카데미,20230101,9791156646310,"파이썬 멘토에게 배우는 생생한 데이터 분석 기술!

어려운 통계 수학 공식이나 복잡한 분석 모형 없이 데이터 전처리와 데이터 시각화를 중점적으로 다룹니다. 생활 속에서 쉽게 만날 수 있는 문제를 정의하고, 이를 해결하기 위해 필요한 라이브러리와 함수의 사용법을 살펴본 후 데이터를 시각화합니다. 데이터 분석이 어려웠던 독자와 데이터 분석의 기초 개념을 잡고 싶은 독자에게 이 책을 추천합니다. 

※ 본 도서는 대학 강의용 교재로 개발되었으므로 연습문제 해답은 제공하지 않습니다."
코딩 없이(Low code) 클릭으로 한 번에 빅데이터 분석하기 (비주얼 파이썬으로),https://search.shopping.naver.com/book/catalog/40641328623,https://shopping-phinf.pstatic.net/main_4064132/40641328623.20230815075910.jpg,윤우제^이래중,13500,ORP Press,20230531,9791195800865,"누구나 코딩에 대한 부담 없이 몇 번의 클릭으로 빅데이터 분석을 할 수 있을까? 비주얼 파이썬은 코딩의 진입장벽을 낮추어 일반인들도 거부감 없이 손쉽게 빅데이터 분석을 할 수 있는 길을 열었다. 코딩을 잘해야만 빅데이터 분석을 할 수 있는 시대는 저물어 가고 있다. 

이 책은 누구나 빅데이터 분석에 대한 기본적인 지식을 가지고 있으면, 다양한 분석을 쉽게 활용할 수 있는 방법을 설명하고 있다. 빅데이터 분석의 가장 핵심은 데이터를 이해하여 업무에 활용하는 것이다. 하지만 많은 사람들이 빅데이터 분석보다는 코딩에 더 많은 시간과 노력을 들이지만, 코딩의 높은 장벽을 경험하여 쉽게 좌절한다. 비주얼 파이썬은 코딩의 시간과 노력을 줄여주어 빅데이터 분석의 본질, 즉 업무에 적용할 수 있는 빅데이터 분석 방법을 이야기해주고 있다.

저자들은 No code가 아닌 Low code를 강조하고 있다. 기존의 No code 플랫폼들도 코딩이 필요 없다고 하지만 미리 정해진 기능이 외에는 사용할 수 없다. 하지만 비주얼 파이썬은 빅데이터 분석에 필요한 모든 코드를 자동으로 생성해주기 때문에 데이터와 업무에 필요한 코드를 매우 다양하고 폭넓게 구현할 수 있다. 게다가 코딩에 들어가는 시간과 노력을 줄여 뿐만 아니라 쉽게 코드와 친해지게 된다. 

이 책은 비주얼 파이썬을 활용하여 빅데이터 분석의 전체 과정을 손쉽게 따라 할 수 있을 뿐만 아니라 실제 데이터를 활용하여 분석을 실습해 볼 수 있는 다양한 방법을 담고 있다. 

1장은 비주얼 파이썬에 대한 소개와 활용 범위를 소개하고 있다. 비주얼 파이썬이 어떻게 탄생했으며, 설치 방법 등을 알려주고 있다. 또한 비주얼 파이썬이 구현할 수 있는 기능과 방법을 소개하고 있다. 데이터 분석 실습 주제와 내용에 대한 이야기를 소개하고 있다.

2장은 데이터를 분석하기 위한 준비 과정으로 흔히 전처리 과정(pre-processing)
을 소개하고 있다. 데이터를 불러와서 합치고, 특정 열의 평균값을 구하고 추출하거나 삭제하고, 변수의 이름을 바꾸고 구간을 나누고, 결측치 제거하는 등의 과정으로 구성되어 있다. 

3장은 빅데이터 알고리즘을 적용하여 결과를 예측하는 모델을 만드는 과정을 소개하고 있다. 데이터 분할, 모델 생성, 학습, 시험, 평가, 그리고 중요 변수 도출 등의 과정을 다루고 있다. 

4장은 빅데이터 알고리즘으로 도출한 결과를 시각화하는 과정을 소개하고 있다. 데이터를 다양한 그래프로 시각화하여 보다 효과적으로 비교 및 분석하는 과정으로 구성되어 있다. 

5장은 빅데이터 분석을 토대로 목표와 문제를 규명하는 과정을 소개하고 있다. 

6장은 Low code의 지향점에 대한 이야기를 담고 있다."
똑똑한 파이썬 (주니어를 위한 최적의 코딩 학습서),https://search.shopping.naver.com/book/catalog/32466848151,https://shopping-phinf.pstatic.net/main_3246684/32466848151.20230418163641.jpg,황재호,16200,인포앤북,20210601,9791196440985,"이 책은 2019년 출간된 『똑똑한 파이썬』의 개정판으로 파이썬이 처음인 초중학생을 대상으로 문제 풀이 위주로 파이썬을 재미있게 공부할 수 있도록 고안되었습니다. 이번 개정판에서는 기존의 책이 가지고 있던 장점인 아이들에게 친근한 일러스트 편집, 쉬운 예제 중심의 학습 등은 그대로 유지하고 군데군데 재미있는 예제를 추가하였습니다. 그리고 책의 마지막 부분에는 아이들이 좋아하고 코딩 학습에 유용한 파이썬 터틀 그래픽을 14장과 15장의 두 챕터에 걸쳐 새롭게 추가하였습니다."
Hello Coding 한입에 쏙 파이썬 (크리에이터 김왼손의 쉽고 빠른 파이썬 강의),https://search.shopping.naver.com/book/catalog/32486946625,https://shopping-phinf.pstatic.net/main_3248694/32486946625.20230408104148.jpg,김왼손^김태간,13500,한빛미디어,20180620,9791162240854,"프로그래밍이 처음인가요? 혹은 프.포.자(프로그래밍을 포기한 사람)인가요? 여기 100만이 이미 검증한 파이썬 입문서가 있습니다. 유튜브와 유데미를 통해 강의한 엑기스를 모아 담은 이 책을 펼치면 프포자도, 처음 프로그래밍을 배우는 사람도 파이썬을 쉽게 배울 수 있습니다.
지루한 이론으로 그치지 않고 중간중간 앨리스 스토리를 넣어 어떤 상황에 어떻게 코드를 적용하는지 보여줍니다. 누구나 쉽게, 모두를 위한 파이썬 입문서, 으로 이제 파이썬의 세계에 빠져보세요!

 
헬로 코딩 시리즈로 초보에서 탈출했다고 끝내거나 멈추지 마세요. 좀 더 깊이 있게 파이썬을 배우면 웹페이지를 만들거나 데이터 분석을 하거나 인공지능을 학습할 수도 있습니다. Hello Coding 시리즈는 프로그래밍을 시작하는 독자의 ‘첫’ 걸음을 응원합니다.
 

프로그래밍을 이제 막 시작하려는 분. 프로그래밍을 한 번도 해본 적이 없는 분. 프로그래밍이란 게 뭔지 한입 맛보고 싶은 분. 프로그래머를 꿈꾸는 분. 취미나 교양으로 배워보고 싶은 분. 아무리 열심히 해봐도 도저히 어려운 분. 반복되는 포기로 이제는 미워지려고 하는 분. 엔트리, 스크래치 다음 단계로 본격적으로 배워 보고 싶은 분. 데이터 분석 등을 학습하기 위해 기초를 쌓고 싶은 분"
파이썬으로 만드는 인공지능,https://search.shopping.naver.com/book/catalog/32436237914,https://shopping-phinf.pstatic.net/main_3243623/32436237914.20230913071345.jpg,오일석,29450,한빛아카데미,20210105,9791156645085,"이론과 실습으로 배우는 인공지능과 딥러닝

인공지능 이론을 79개의 파이썬 프로그램으로 실습하며 배우는 책입니다. 컨볼루션 신경망, 순환 신경망, 강화 학습 등의 인공지능 핵심 이론을 다양한 예시와 수식, 그래프를 통해 학습할 수 있습니다. 또한 로봇 기자, 집 지킴이, 비트코인 가격 예측, 동요 편곡, 패션 생성 비즈니스, 오목 프로그램 실습으로 인공지능 구현 능력을 탄탄하게 기를 수 있습니다."
머신러닝과 인과분석: 파이썬을 활용한 분석실무 (파이썬을 활용한 분석실무),https://search.shopping.naver.com/book/catalog/42670629628,https://shopping-phinf.pstatic.net/main_4267062/42670629628.20230915104018.jpg,김양석^노미진^한무명초,18810,박영사,20230830,9791130318189,"세상의 모든 일이 원인이 있고 결과가 있다. 즉, 원인 없이 생겨난 것은 없다.
우리가 원인을 안다면 결과에 영향을 미칠 수 있다. 이런 인과(causality)에 대한 생각 때문에 인과 관계(causal relationship)에 대한 탐구는 유사 이래로 종교, 철학, 과학의 중요한 주제였다. 인과 관계에 대한 탐구를 담론의 수준에서 과학적인 분석의 수분으로 변환하는 노력이 인과 분석(causal analysis)이다.
인과 분석에 대한 기법 연구는 매우 오랜 역사를 가지고 있다. 최근 머신러닝 기법이 급격히 발전하며 이를 인과 분석에 도입하고자 하는 노력이 증가하고 있다.
그러나, 머신러닝을 도입한 인과 분석은 아직 엄밀한 체계가 갖추어지지 않았다.
이 책의 목적은 머신러닝을 활용한 인과 분석 접근 방법에 대한 간략한 소개를 하는 것이다. 이 책에서 다룬 내용들은 깊은 이론적 논의를 배제하고 실무적 관점에서 어떻게 사용할 수 있을지에 대해 중점을 두었다. 사실 각 장의 내용이 하나의 과목이 될 수 있을 정도로 방대한 내용들이 있어 이 책에서 학습한 것만으로는 부족할 것이다. 따라서 이 책에서 제안된 방법을 통해 연구를 수행하려는 경우에는 관련 분야별로 좀 더 학습이 필요하다.
이 책의 내용은 지난 2년여간 대학원에서 강의와 스터디를 통해 논의되었던 내용을 기반으로 하고 있다. 이 책을 출간하며 그간 대학원에서 같이 공부했던 많은 학생들에게 감사하고 싶다. 아무쪼록 독자들이 이 책을 통해 머신러닝 인과 분석에 대한 관심이 어느 정도 충족되었으면 하는 바람이다.
 
 
 
김양석, 노미진, 한무명초"
"시간순삭 파이썬 (동영상 강의 무료 제공, 개정판)",https://search.shopping.naver.com/book/catalog/36361927625,https://shopping-phinf.pstatic.net/main_3636192/36361927625.20230901070853.jpg,천인국,22500,생능북스,20221204,9788970505572,"프로그래밍을 처음 시작하거나 너무 어려워 기초부터 다시 배우고 싶은 학습자도 따라올 수 있도록 쉽고 친근하게 설명된 책이다. 기초부터 차근차근 알려주고 있으며, 실생활 소재를 융합적으로 다루어 실습 예제인 LAB으로 제공하고 있다. 이 책을 읽게 된다면 파이썬이 얼마나 재미있는 프로그래밍 언어인지 알게 될 것이다."
누구나 파이썬 (기초부터 시작하는 코딩과 데이터 분석),https://search.shopping.naver.com/book/catalog/32493089481,https://shopping-phinf.pstatic.net/main_3249308/32493089481.20230502162611.jpg,전익진,15750,디스커버리미디어,20220110,9791188829231,"초보자도, 문과생도 쉽게 배울 수 있는 파이썬 입문서
기초부터 시작하는 코딩과 데이터 분석

『누구나 파이썬』은 초보자, 문과생, 취준생, 직장인에게 파이썬의 세계로 안내하는 입문서이다. 프로그래밍을 처음 접하는 분들, 여러 프로그래밍 언어를 접했지만 어떤 언어도 익숙하지 않은 분들에게 특히 좋은 해답이 될 책이다. 『누구나 파이썬』은 파이썬 최신 버전 설치 방법부터 함수 코딩 방법까지 코딩의 기본을 1:1로 강의하듯 자세하고 친절하게 안내해준다. 이 책의 또 다른 장점은 파이썬을 활용해 데이터를 분석하는 방법도 아울러 배울 수 있다는 점이다. 코딩으로 시작해 데이터 분석까지 디지털 경쟁력을 높이고자 하는 문과생, 취준생, 직장인에게 돛대와 같은 역할을 해줄 것이다. 

1:1로 괴외하듯 쉽고 자세하게 안내
풍부한 예제와 실습 문제로 기본 다지기도 충실하게 
『누구나 파이썬』은 크게 세 단계로 구성돼 있다. 첫 번째 단계는 파이썬 학습을 준비하는 과정이다. 파이썬을 본격적으로 공부하기 전에 준비 운동을 하는 과정이라고 보면 된다. 학습 준비단계에서는 프로그램 언어로서 파이썬의 장점은 무엇인지, 최신 버전을 어떻게 설치하는지, 파일이 정확하게 설치되었는지 확인하는 방법은 무엇인지, 환경 변수 재설정은 어떻게 하는지, 그리고 파이선 편집기를 설치하는 방법까지 그림과 컴퓨터 화면을 보여주며 과외하듯 쉽고 자세하게 설명해준다. 
두 번째 단계에서는 본격적으로 코딩을 배우게 된다. 역사적인 첫 코딩부터 사칙 연산, 비교 연산, 논리 연산, 그리고 알고리즘의 꽃이라고 불리는 제어문, 마지막으로 함수 코딩 방법까지 차례대로 학습하게 된다. 코딩 학습 과정의 장점은 중간중간 ‘연습 문제’와 ‘실습 문제’를 풀며 실전 경험을 쌓을 수 있다는 것이다. 이 단계가 끝나면 코딩에 관한 기본 학습을 다 마치게 된다.

코딩에서 한 걸음 더 
파이썬으로 데이터 분석하기 
두 번째 단계가 코딩 학습 단계라면 세 번째 단계는 여기에서 한발 더 나아가 데이터 분석을 학습하는 과정이다. 파이썬은 그 어떤 컴퓨터 언어보다 데이터 분석에 최적화되어 있다. 파이썬은 AI를 포함한 데이터 분석에 정말 유용한 도구이다. 코딩을 공부하고 연습 문제와 실습 문제를 열심히 풀었다면 이번엔 데이터 분석에 도전해보자. 이 책에서는 데이터 분석의 목적부터 회귀 분석 이해하기, 기울기와 절편, 예측 검증, 분류와 군집, 의사 결정 나무 등 다양한 데이터 분석 방법을 공부할 수 있다. 여기까지 마치면 코딩과 데이터 분석에 관한 기본을 모두 다지게 된다. 참고로 『누구나 파이썬』은 데이터 분석에 필요한 샘플 CSV(comma separated value) 파일을 저자가 운영하는 ‘정보와 가치 연구소’ 사이트에서 제공하고 있다."
파이썬 생활 프로젝트 코딩 (14일 만에 뚝딱!),https://search.shopping.naver.com/book/catalog/42181812624,https://shopping-phinf.pstatic.net/main_4218181/42181812624.20230916071111.jpg,서승희,16200,길벗,20230825,9791140706006,"12개의 실용적인 프로젝트 만들면서
재미있게 배우는 파이썬 코딩

이 책은 파이썬 기초를 넘어 다음 단계로 향하는 독자를 위한 실용적인 책이다. 파이참 편집기 설치부터 변수, 반복문, 조건문, 함수, 라이브러리 등 파이썬 기초 문법을 빠르게 정리하고 바로 프로젝트를 만들어 본다. 업다운 게임, 터틀 미술 작품, 터틀 그림판, 디지털 시계, 랜덤 노래 추첨기, MBTI 판별기, 글을 소리로 읽어주는 로봇, 뚝딱 수학 그래프, 뇌 구조 워드 클라우드, 초간단 골든벨 PPT(PPT 자동화), 우리반 상장 PPT(엑셀 데이터 처리), 나의 날씨 비서 등 총 12가지 프로젝트를 하루에 한 개씩 만들며 코딩 실력을 재밌게 업그레이드해 보자!"
달구나 파이썬!,https://search.shopping.naver.com/book/catalog/32442156210,https://shopping-phinf.pstatic.net/main_3244215/32442156210.20230905101626.jpg,노순국^이금분^정유정,19000,연두에디션,20211201,9791188831999,"최근 전 세계는 4차산업 혁명시대를 맞이하여 소프트웨어(Software)가 새로운 가치 창출의 중심으로 급부상함에 따라 소프트웨어 중심사회로 변화하고 있고, 더욱이 인공지능(Artificial Intelligence)이 실생활에서 다양하게 구현됨으로 인해 미래 사회의 중요한 기술
로 다가오고 있음을 우리 모두 인식하고 있습니다.

최근 가장 많이 활용되고 있는 언어인 Python 언어를 이용하여, 프로그램에 대한 이해와 기초를 습득하고 코딩(Coding) 실력을 향상시켜 주어진 문제에 대한 해결 능력을 갖추도록 하는데 일조하고자 합니다.

이를 위해, 다양한 분야의 예제와 연습문제를 알아보도록 구성하였습니다. 쉽게 풀이한 이론과 실습을 통해, 코딩 실력을 향상하고 프로그래머로써의 자질을 함양할 수 있을 것입니다."
파이썬 과 MySQL (프로그램 실습),https://search.shopping.naver.com/book/catalog/41241644623,https://shopping-phinf.pstatic.net/main_4124164/41241644623.20230717201511.jpg,이길상,19000,부크크(bookk),20230704,9791141034078,"이 책 속에는, 

파이썬 과 MySQL을 이용하여 성적관리 프로그램 과 미수금 관리 프로그램 실습 사항을 게재하였습니다 


주요 내용은, 

파이썬을 통하여 자료를 MySQL DB에 입력, 조회, 수정, 삭제등  자료를 조회하는 내용으로 중점을 두었습니다.
 

본서는,

파이썬과 MySQL 의 프로그램 동작하는 원리를 이해하시고,

자기의 욕구에 의한 응용프로그램을 만들면서

자료를 출력하는 즐거움을 맛보실 분에게  권장합니다."
파이썬 클린 코드 (유지보수가 쉬운 파이썬 코드를 만드는 비결),https://search.shopping.naver.com/book/catalog/35212455631,https://shopping-phinf.pstatic.net/main_3521245/35212455631.20230829090752.jpg,마리아노 아나야,26100,터닝포인트,20221111,9791161341330,"파이썬 3.9 신규 기능 및 최신 트렌드가 반영된 견고하면서도 확장성이 뛰어난 파이썬 코드를 만드는 비법

최근 파이썬은 소프트웨어 개발, 시스템 관리 및 데이터 처리와 같은 다양한 분야에서 매우 널리 사용되고 있다. 그렇지만 클린하지 않은 코드로 인해 가독성이 낮고, 테스트가 용이하지 않은 상황이 자주 발생하고 있으며, 숙련된 개발자라면 이러한 문제를 발견하고 해결할 수 있어야 한다. 이번 개정판에서는 파이썬 3.9 버전의 새로운 기능에 맞춰 코드와 내용을 업데이트하였으며, 기존 코드의 문제점을 개선하고 프로젝트를 성공적으로 관리하는 데 필요한 모든 도구를 제공하고 있다 

이 책은 클린코드의 기본 요소가 무엇인지 설명하고 파이썬에서 어떻게 중요한 역할을 하게 되는지 살펴본다. 또한 파이썬 표준 라이브러리와 다른 모범 사례를 통해 효율적이고 가독성이 높은 코드를 어떻게 작성할 수 있는지 살펴본다.

그리고 파이썬에서 객체지향 프로그래밍은 어떻게 구현되는지, 디스크립터와 제너레이터는 무엇인지에 대해 자세히 설명한다. 또한 테스트 작성 시 주의해야 할 디자인 원칙과 일반적인 문제를 해결하기 위해 디자인 패턴을 사용하는 방법에 대해서 안내한다. 마지막 장에서는 모놀리식(monolithic) 단일 애플리케이션을 견고한 플랫폼의 기본 요소로 사용될 마이크로서비스(microservice)로 분리해본다."
파이썬 데이터 분석,https://search.shopping.naver.com/book/catalog/32485737639,https://shopping-phinf.pstatic.net/main_3248573/32485737639.20230207165146.jpg,장용식,26600,생능출판,20220225,9788970505602,"제4차 산업혁명의 시대에 들면서 인공지능 기술은 산업과 우리 생활에 이르기까지 다양하게 활용되고 있다. 이제 우리 주변의 식당이나 호텔에서 로봇이 서빙을 시작하고 있으며, 일상적으로 로봇이 배달하는 피자를 먹을 날도 멀지 않은 것 같다. ‘인공지능’이란 용어도 그만큼 친숙하게 느껴지고 있다. 그러면, 인공지능은 어떻게 구현되는 것일까?

최근, 인공지능을 구현하는 한 방법인 머신러닝이 크게 활용되고 있다. 머신러닝은 사람들이 지식과 경험을 통해 학습하고 답을 찾듯이, 빅데이터를 기반으로 패턴을 분석하고 학습하며 문제에 대한 답을 준다. 머신러닝은 이미 여러 분야에서 사람보다 우수한 결과를 낳고 있다. 이미지 인식과 얼굴 인식은 물론, 의료 이미지 판독을 통한 진단도 인공지능을 더 신뢰하게 되었고, 인공지능이 작곡도 하며 영화 시나리오도 창착하고 있다. 이제 인공지능과 공존해야 할 세상이 되었다.

빅데이터 분석을 위한 머신러닝을 이해하는 것은 인공지능을 잘 활용하며 이 시대를 살아가는 경쟁력의 한 요인이기도 하다. 이 책은 머신러닝의 여러 기법들에 대한 기초적인 원리와 활용 방법을 익힐 수 있도록 만들어졌다. 데이터로 학습한다는 것은 어떤 의미일까? 데이터로 학습하는 방법에는 어떤 것이 있을까? 학습된 모형들은 어떤 일을 할 수 있을까? 이 책을 통해 이런 질문에 대한 답을 얻길 기대한다.

이 책이 나오기까지 오랫동안 인내로 기다리며 많은 조언을 주신 생능출판사의 김민수 이사님과 독자들에게 좋은 책을 보여드리고자 헌신적으로 정성을 쏟으신 편집부의 김민보 차장님께 감사드린다."
"만들면서 배우는 나만의 인공지능 서비스 (파이썬 기초부터 챗GPT, Whisper, DALLㆍE, Kagi, DeepL API를 활용한 인공지능 앱 개발까지)",https://search.shopping.naver.com/book/catalog/42305588636,https://shopping-phinf.pstatic.net/main_4230558/42305588636.20230913071301.jpg,최은석,25200,위키북스,20230906,9791158394615,"최신 인공지능 API를 이용해 나만의 인공지능 서비스를 만들어 보세요!

이 책은 챗GPT를 비롯한 다양한 생성형 인공지능 API를 사용하는 방법과 실제 프로젝트에 적용하는 방법을 다룬다. 컴퓨터 프로그래밍 경험이 없는 초보자도 배우고 따라 할 수 있도록 파이썬의 기본 문법부터 인공지능 웹 앱을 만드는 데 필요한 내용까지 다양한 예제와 함께 알기 쉽게 설명한다. 머신러닝이나 인공지능에 관한 전문적인 지식이 없더라도 최신 개발된 인공지능 API를 이용해 다양한 인공지능 앱을 만드는 방법을 상세히 설명하고 있어 자신만의 인공지능 서비스를 준비 중인 분에게 훌륭한 지침서가 될 것이다.

★ 이 책에서 다루는 인공지능 API ★ 
◎ OpenAI의 인공지능 API(챗 완성 API, 이미지 API, 오디오 API)
◎ Kagi의 요약 API
◎ DeepL의 번역 API

★ 이 책에서 만드는 인공지능 애플리케이션 ★ 
◎ 유튜브 콘텐츠 분석 및 챗봇 만들기
◎ 인공지능 이미지 생성 애플리케이션
◎ 인공지능 PDF 문서 요약 애플리케이션
◎ 인공지능 유튜브 동영상 요약 애플리케이션
◎ 챗GPT의 함수 호출(Function Calling) 기능을 활용해 웹 서비스와 연동하기"
라이노 파이썬,https://search.shopping.naver.com/book/catalog/32483308656,https://shopping-phinf.pstatic.net/main_3248330/32483308656.20221230072554.jpg,김성욱,10800,창조와지식,20210621,9791160033236,"[라이노 파이썬]은 라이노 환경과 사용법에 어느 정도 익숙한 독자를 대상으로 하고 있으며, 파이썬 언어를 활용한 라이노 프로그램의 조형 연구 및 제어를 다루고 있다. 이 책의 근본적인 목적은 특정 언어 및 프로그램의 사용법을 익히게 하는 것이 아니라, 건축 디지털 디자인과 관련된 프로그래밍에 대한 기본적인 이해를 돕고 3D 프로그램과의 연동 및 그 가능성을 탐구하도록 하는 것이다. 



건축 디자이너로서 프로그래밍을 어떻게 받아들여야 하는지, 프로그래밍은 무엇을 할 수 있는지, 스크립트를 쓸 때는 어떻게 생각해 나가야 하는지, 기본적인 바탕으로 숙지해야 되는 내용은 무엇인지 등 디지털 디자인에 대한 생각을 정리하고, 직접 뛰어들어 써 나갈 수 있도록 방향을 제시할 수 있는 조력자의 역할을 수행하고자 한다."
"파이썬 스킬 업 (기초를 넘어서, 파이썬을 파이썬답게 사용하자!)",https://search.shopping.naver.com/book/catalog/32473564672,https://shopping-phinf.pstatic.net/main_3247356/32473564672.20221230072313.jpg,브라이언 오버랜드^존 베넷,36000,길벗,20210531,9791165215675,"기초를 넘어서, 파이썬 고수로 성장하는 첫걸음!
런타임 효율성, 고급 문법, 람다 함수, 정규표현식, 매직 메서드, 데이터 수집 및 시각화까지!

런타임 효율성부터 고급 문법, 람다 함수, 정규표현식, 매직 메서드 등 고급 주제를 필수 항목으로 분류하여 설명하며, 많이 사용되는 넘파이를 자세히 설명하고, 이 외에 랜덤과 수학 패키지를 포함한 유용한 여러 모듈도 함께 다룬다. 마지막으로 금융 상품의 원리금 및 이자율(단리/복리) 계산을 손쉽게 하고, 인터넷에서 금융 데이터 가져와 주가 변동을 통계 데이터와 함께 살펴보는 차트까지 만들어 본다. 이 책으로 파이썬 전체 기본 문법을 깊은 수준으로 처음부터 끝까지 훑어보면서 그 과정에서 학습한 내용을 점검하고, 빠진 부분을 채워넣을 수 있으며, 잘못 알고 있던 사실을 바로잡을 수 있다. 또한, 스킬 업할 수 있는 다양한 주제들도 함께 설명하므로 파이썬 기초를 익힌 후 다음 단계로 나아가고 싶은 모든 분에게 추천한다."
"고성능 파이썬 (파이썬 성능 잠재력을 끌어내는 실용적인 개발 전략서, 2판)",https://search.shopping.naver.com/book/catalog/32486036705,https://shopping-phinf.pstatic.net/main_3248603/32486036705.20221228072851.jpg,미샤 고렐릭^이안 오스발트,32400,한빛미디어,20210510,9791162244210,"파이썬의 성능을 제대로 올려주는 코드 작성법. 파이썬 코드가 제대로 동작하더라도 더 빠르게 실행되도록 해야 할 때가 있다. 이 책은 파이썬 3에 맞춰 내용을 보강한 개정판으로, 처리할 데이터 용량이 큰 프로그램의 병목현상을 찾고, 이를 해결해 성능을 향상하는 방법을 알려준다. 프로그램 설계 시 여러 선택 사항의 기반이 되는 자세한 설명 덕분에 파이썬 구현을 더 깊이 이해할 수 있다. 



멀티 코어 아키텍처나 클러스터를 어떻게 활용할 수 있을까? 신뢰성을 잃지 않으면서 규모를 쉽게 확장하고 축소할 수 있는 시스템을 어떻게 구축할 수 있을까? 경험이 많은 파이썬 프로그래머라면 이 책을 통해 다양한 문제에 대한 구체적인 해결 방법을 배울 수 있고 소셜 미디어 분석, 프로덕션 수준의 머신러닝 분야에서 여러 기업이 겪은 무용담도 엿볼 수 있다."
파이썬 챌린지 (150개의 코딩 과제로 배운다),https://search.shopping.naver.com/book/catalog/32452346150,https://shopping-phinf.pstatic.net/main_3245234/32452346150.20221227202918.jpg,니콜라 레이시,10080,제이펍,20210512,9791191600018,"150개의 챌린지(코딩 과제)로 배우는 파이썬 코딩!

영국의 캠브리지 대학교에서 출판한 이 책은 핵심 위주의 문법 설명. 그리고 그 문법 이해를 도와주는 간결한 예제, 이어서 독자들의 도전 의식을 자극하는 150개의 코딩 챌린지(도전 과제)가 이어지는 구성을 취하고 있습니다. 난이도가 점차 높아지는 150개의 챌린지를 풀어보고 저자의 해답과 비교해 보며 실력을 쌓을 수 있습니다. 또한, 코드의 예제는 모두 영어로 표기하여 간단한 영어 공부도 함께 할 수 있도록 하였습니다."
파이썬의 정석 (파이썬 본질에 집중하다),https://search.shopping.naver.com/book/catalog/32464077550,https://shopping-phinf.pstatic.net/main_3246407/32464077550.20230509164259.jpg,시바타 보요,23400,루비페이퍼,20210301,9791186710623,"파이썬은 결코 쉬운 언어가 아니다

파이썬은 간결하기 때문에 배우기 쉽다고 알려졌지만, 반드시 그렇지만도 않다. 간결하게 작성할 수 있다는 것은 짧은 코드 안에 깊은 의도가 담겨있기 때문이다. 그러므로 파이썬을 학습할 때는 반드시 식 하나하나, 명령어 하나하나의 의미를 제대로 이해해야 한다.
따라서 이 책은 파이썬과 프로그래밍 기초를 균형 있게 다뤄 체계적이고 꼼꼼하게 학습할 수 있도록 기획되었다. 특히 기초가 중요하다는 저자의 지론에 따라 여러분이 큰 그림을 놓치지 않고 파이썬이라는 언어의 길, 그리고 프로그래밍의 길을 조금씩 걸어갈 수 있도록 기초 지식을 탄탄하게 구성했다. 이 책의 모든 내용은 파이썬 공식 문서에 근거하여 본질을 깊고 자세히 다루기 때문에 파이썬 초보자뿐만 아니라 다른 개발 언어를 경험한 프로그래머도 만족할 수 있을 것이다."
파이썬 프로그래밍 (비전공자를 위해 새로운 각도로 풀어쓴 진지하게 익히는),https://search.shopping.naver.com/book/catalog/38225808619,https://shopping-phinf.pstatic.net/main_3822580/38225808619.20230404163302.jpg,Dave Lee,13500,아티오,20230310,9791190732994,"IT 비전공자였던 필자가 소프트웨어에 매력을 느껴 좌충우돌 하면서 프로그래밍의 세계로 뛰어들어 온몸으로 터득한 체험을 바탕으로, IT 세계로 진입하기 위한 독자들을 위해 현존하는 프로그래밍 언어 중 가장 효율적이라고 할 수 있는 파이썬을 이용하여 프로그래밍하는 방법을 제대로 익힐 수 있도록 새로운 각도에서 쓴 코딩 교재입니다."
연오의 파이썬 (친절한 개념 설명과 체계적인 예제로 배우는),https://search.shopping.naver.com/book/catalog/32441506804,https://shopping-phinf.pstatic.net/main_3244150/32441506804.20230313182251.jpg,박연오,17820,인사이트,20201231,9788966262823,"프로그래밍의 원리를 알아야
파이썬 문법이 보인다!

이 책은 프로그래밍 지식이 전혀 없는 사람을 대상으로 한다. 파이썬 설치부터 기초 개념, 문법, 프로그램 개발 방법까지 차근차근 다룬다. 저자는 자신의 블로그(https://python.bakyeono.net)에서 프로그래밍에 입문하려는 독자를 위해 3년간 글을 썼다. 댓글로 독자와 소통하면서 초보자가 어떤 점을 어려워 하는지 알아냈고, 어떻게 하면 쉽게 이해시킬 수 있을지 고민했다. 독자들이 낯선 개념에 혼란스럽지 않도록 정확한 표현으로 설명했으며, 적절한 그림으로 이해를 도왔다. 프로그래밍 원리에 기반해 문법을 설명하였기 때문에, 이 책을 학습한 후 다른 언어를 배우거나 다른 분야로 넓혀 갈 때도 홀로 설 수 있다."
